"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","X","GeneName"
"137","AT1G02310",552.129922487329,2.06029542420687,0.177369596603577,3.35616147181158e-32,7.84542529933277e-31,"AT1G02310","MAN1"
"138","AT1G02320",0.0571919026094711,0.00166198509011091,0.658480099923467,0.983392422435578,NA,"AT1G02320","AT1G02320"
"139","AT1G02330",796.336225243723,0.0115324307751192,0.083888727582032,0.862942233182651,0.903592490367409,"AT1G02330","CSU2"
"140","AT1G02335",536.866575002721,-0.067421936128935,0.129060864354223,0.581046896824507,0.669537936793833,"AT1G02335","GL22"
"141","AT1G02340",235.420419174493,1.74291914563211,0.193346717468719,2.92013732535092e-20,3.7315856235936e-19,"AT1G02340","HFR1"
"142","AT1G02350",12.5723775028879,0.331642328545932,0.429928382206254,0.322344346362243,0.418082727999298,"AT1G02350","AT1G02350"
"143","AT1G02360",1240.97717405803,-0.712154277652599,0.112413538221575,1.22428318565489e-10,7.61196698166144e-10,"AT1G02360","AT1G02360"
"144","AT1G02370",328.044608661181,-0.196015644930474,0.119643350183469,0.0953649291064381,0.150115347143775,"AT1G02370","AT1G02370"
"145","AT1G02380",58.4421261914822,0.864595241541048,0.27406775780423,0.000605690676545104,0.00160380066465464,"AT1G02380","AT1G02380"
"146","AT1G02390",115.995190476985,1.05539581781686,0.233313429172183,1.6470802187736e-06,6.41933021315418e-06,"AT1G02390","GPAT2"
"147","AT1G02400",1827.18331055857,3.30875609073131,0.157089747849715,1.65525727451434e-99,2.8246328752174e-97,"AT1G02400","GA2OX6/GA2OX4"
"148","AT1G02405",3.05810973173951,-0.315941787093947,0.635418989973876,0.311805137257042,0.407294657299077,"AT1G02405","AT1G02405"
"149","AT1G02410",603.454151162186,0.45656868515391,0.0942893795309007,9.69660045670084e-07,3.90539913818902e-06,"AT1G02410","COX11"
"150","AT1G02420",103.999800171477,0.0347932842962268,0.197688434212949,0.814798213439794,0.865393956381883,"AT1G02420","AT1G02420"
"151","AT1G02430",42.8344676665335,-1.089513459679,0.294288024565697,5.65466013259644e-05,0.00017722941562803,"AT1G02430","ATARFD1B"
"152","AT1G02440",9.58554686032042,-1.15396753715859,0.853521015984653,0.0240456650471086,0.045136997241924,"AT1G02440","ATARFD1A"
"153","AT1G02450",10.6944798410277,0.348779816963172,0.578050191784785,0.314719845204747,0.410232390035966,"AT1G02450","NIMIN1"
"154","AT1G02460",126.796388985657,-0.20424651554989,0.219131259030797,0.330244088725241,0.426337501095017,"AT1G02460","AT1G02460"
"155","AT1G02470",19.2899004956462,1.20217182508558,0.486385002921079,0.00261369098123094,0.00609463016666513,"AT1G02470","AT1G02470"
