"GeneID","GeneName","Cluster","Order","Na_REG","NaCl (130mM)","NaNO3 (130mM)","KCl (130mM)","Sorbitol (260mM)","ABA (25uM)","NaCl (130mM)_padj","NaNO3 (130mM)_padj","KCl (130mM)_padj","Sorbitol (260mM)_padj","ABA (25uM)_padj"
"AT2G42880","MPK20",3,1051,"NSS",-0.507292216755338,-0.344530119188847,-0.318108351804296,-0.334347166908603,-0.401938198126748,1.45737745061422e-22,1.69672284764805e-11,2.33020247486756e-09,1.72574448659252e-10,4.51016790928501e-15
"AT2G42900","AT2G42900",4,1758,"DOWN",-0.739370573251377,-0.764600019362159,-0.119381535736771,0.469604301132175,-0.733712133260399,0.00419077415728169,0.00185305722309595,0.43427464189553,0.466135215510197,0.00616551488760597
"AT2G42980","AT2G42980",3,1281,"NSS",0.0547029632629576,0.200543441034851,-0.650927511396386,0.138725806035971,-0.660498189684051,0.988128299597332,0.657430056236411,0.0155674013221658,0.826098741409097,0.0127351186871057
"AT2G43020","PAO2",1,3652,"NSS",0.786388120508408,0.714715657153614,1.30146195900162,0.412010506538224,0.602332689626202,9.40103457545601e-22,1.34938815304875e-18,6.46306276362639e-57,6.57616411906153e-07,1.41337102133258e-13
"AT2G43050","PME16/ATPMEPCRD",5,1636,"NSS",-1.17153783853097,-1.25219456771723,-1.35821229925081,-0.913896468435031,-1.16681193659939,1.03309971089878e-13,1.78783541139684e-16,4.26616963022972e-16,3.67165074604036e-10,1.08394509632771e-13
"AT2G43100","IPMI2",5,1642,"NSS",-1.14032336022294,-1.18866724275832,-1.79317402418328,-1.15195670541665,-2.31688331728428,3.9207504759569e-13,1.91754961967647e-14,1.8234833359139e-24,8.32673462640344e-14,3.75619130994373e-35
"AT2G43140","AT2G43140",5,1555,"NSS",-2.11124983045131,-1.92779674786294,-2.13666693439007,-1.40530869335067,-3.49802930246133,1.11768484150448e-31,1.24329996213118e-31,1.30482840922046e-30,1.95129455709784e-20,1.27552599442121e-51
"AT2G43150","AT2G43150",4,2354,"NSS",-0.969522346227063,-0.676669131353146,-0.754892696449645,-0.520612999478696,-0.651993054556758,4.1781052071904e-27,4.74760962883634e-14,4.79576326332337e-17,7.78097627155441e-09,2.92315242954111e-13
"AT2G43390","AT2G43390",4,2126,"NSS",-0.536348906320934,-0.988584597084495,-0.706001943333088,-1.41924807667168,-1.03741131893552,0.00038796050715427,1.96029988023552e-08,3.18588098965253e-05,4.19741325876413e-13,4.22634228630541e-08
"AT2G43470","AT2G43470",3,604,"NSS",-0.783760367760096,-0.309456982480374,-0.410629013583502,-0.318581692978374,1.16559906993847,0.00486036615201984,0.165295997457052,0.107274447027993,0.177277666044791,0.00680120469373585
"AT2G43480","PER26",4,1851,"NSS",-0.695292363472495,-0.726700554768536,-0.766136650831194,-0.153390044991467,0.097866738038344,5.84659927751609e-08,2.59460368947436e-09,8.06519904729864e-09,0.21138235866455,0.865568259362907
"AT2G43500","AT2G43500",3,304,"NSS",-0.00810879445513855,-0.780190096163434,0.407797507539945,-0.109751919340152,1.14280717393032,0.977728357679244,0.000261632082360574,0.0889379414719442,0.742152832322427,3.17146307804479e-08
"AT2G43510","ATTI1",6,4611,"NSS",2.14599271231572,1.52168046486305,1.31872664300442,2.17180966005686,0.689179933074405,4.20572399003216e-46,1.37911858633765e-28,3.50641573584088e-23,2.47577486500729e-48,3.35719326516648e-11
"AT2G43535","ATTI4",3,629,"NSS",-0.391537904915173,-0.390578996433392,-0.59473325367026,-0.505633966484984,0.192501684376871,0.00938211224298157,0.0100738819229854,0.000101341377575881,0.00105816761011246,0.650990125424447
"AT2G43540","AT2G43540",1,4178,"NSS",0.660165829757533,0.3994164274057,0.595107637694148,0.242888166595031,0.284254325432101,1.11325849234378e-05,0.0063783597928289,8.25621635976145e-05,0.099975797592943,0.0486410321372054
"AT2G43550","ATTI6",1,3479,"NSS",0.558613269755746,0.377803148011607,0.060570227364626,0.939329443836019,0.440028853045589,0.00204746376714194,0.0179292083973083,0.271661429950334,2.41919641056838e-06,0.0104798245170329
"AT2G43570","CHI",2,4966,"NSS",1.21710792493263,1.00754586994666,0.679740326812188,1.28733942028849,0.962381315343564,6.91220988216482e-19,3.73815080490376e-14,7.61870999672134e-08,4.84680648412096e-21,5.81042482109363e-13
"AT2G43580","AT2G43580",1,3741,"UP",1.06564443810997,0.721464843196894,-0.608940159119994,0.256451634202197,-1.32847760941178,0.00126490531030156,0.018605638611899,0.487385679602779,0.283123443646051,0.0409287222104564
"AT2G43590","AT2G43590",4,1917,"NSS",-0.859298568543725,-0.872233165357895,-0.893003786949504,-0.0833678004315272,-0.57470164475802,9.72540698951785e-08,4.94515938405335e-08,3.59802161943869e-08,0.36309791081677,0.000228850782863804
"AT2G43620","AT2G43620",2,5205,"NSS",1.43450420983498,1.05063501485446,1.66310670858618,0.0156728270174399,-2.72601378698455,5.78856465969134e-11,2.2786468680889e-07,1.22551898869408e-13,0.2433172545456,1.00059477179992e-10
"AT2G43660","AT2G43660",2,5195,"NSS",1.36532095931232,1.29286354570461,1.30021598920151,0.328470544114209,0.292366485197714,1.84733727721622e-14,6.07096752111264e-14,2.71952441986684e-13,0.00167601605165133,0.00234966819499383
"AT2G43670","AT2G43670",3,184,"NSS",0.114575297983879,0.0235682679789169,-0.0772853624165417,-0.605763790338532,-0.190221256196678,0.771740807744537,0.957372141834547,0.653438707565337,0.000943592271202559,0.323100415384432
"AT2G43700","LECRK54",2,4681,"NSS",0.927314191087068,0.461767972918357,0.634849627983912,0.980706761213246,0.18873217933798,2.94961038585624e-10,0.000437482109382995,1.27975771380659e-05,1.68433899166452e-11,0.0747192650184725
"AT2G43820","UGT74F2/GT",1,4402,"NSS",0.34403823615481,0.18631120184518,0.562071775836836,0.520472283720518,-0.766277800192515,0.0990427962469233,0.301799873580388,0.0135411972785833,0.0220664177125019,0.0632723393501312
"AT2G43840","UGT74F1",1,3078,"NSS",0.767324204918037,0.515430454890994,0.419642255290159,0.69504210527806,1.10675791929514,3.31990058412226e-10,1.07430223175727e-05,0.000583134091339468,9.11899122786758e-09,7.63354430326292e-20
"AT2G43870","AT2G43870",1,2664,"NSS",0.775489839733396,1.12355502108681,0.435683404025239,0.0632681763246935,-0.689190267441886,2.61393676561168e-07,3.04375978866033e-14,0.00397326839007942,0.530270784393496,0.00198818846951662
"AT2G43890","AT2G43890",2,5211,"NSS",2.0586532071616,1.87696737122795,1.74979485829963,-1.21848430982659,-2.11879051173119,6.4067979234192e-33,1.28780863952984e-28,2.6277330122799e-24,7.21114838743999e-06,5.47936672295166e-14
"AT2G43910","ATHOL1",4,2233,"NSS",-0.826502132135657,-0.872431356224846,-1.02580251968432,-0.826960382126588,-0.605394907995132,8.06729969118846e-14,2.95817588196232e-15,4.78569751611375e-20,7.35129083232507e-14,2.46152111278739e-08
"AT2G43930","AT2G43930",1,4510,"NSS",0.312600800882884,0.126184778174931,0.576850455783613,-0.038042496474768,0.227758485053312,0.179503032800008,0.437332034676457,0.0316271804354363,0.771062537150631,0.312902532094347
"AT2G44080","ARL",4,2297,"NSS",-0.822942592949298,-0.146270852012701,-1.22679236789636,-0.415767695054471,1.51474879123855,7.43861789369103e-05,0.316999269010792,1.798222430139e-08,0.0337308120870921,4.4731276839015e-09
"AT2G44110","MLO15",3,528,"NSS",-0.68809438197351,-0.35485816122457,-1.10997930570468,-0.431232844980558,0.0493053065986089,2.65551239756394e-11,0.00024220273269904,7.12425154561741e-24,1.93408384571392e-05,0.973409668939182
"AT2G44130","AT2G44130",1,3368,"NSS",0.192037043499927,0.334334881190738,0.110227828049161,0.647373784559892,1.7258247046495,0.134767267876898,0.0307162531594874,0.275543019056103,0.000234006344840204,3.7513253054127e-19
"AT2G44230","AT2G44230",4,2414,"NSS",-0.710977974265132,-0.72675979234507,-0.827557228929136,-1.24676931150499,-0.327447740668996,2.47289051899476e-08,4.16704072199334e-09,3.43710855863329e-10,7.17576002318842e-21,0.00387663089415354
"AT2G44280","AT2G44280",1,3124,"NSS",0.584287513598559,0.403236322504639,0.569340858909032,0.564777627632833,0.549439101816953,1.88203136172774e-08,5.93708618384288e-05,8.96698243090033e-08,4.38420165373132e-08,7.47539111310643e-08
"AT2G44290","YLS3",2,4854,"NSS",1.25104545331237,1.06955239764092,0.632243130910787,0.577004763332167,-0.283570558387546,1.90610433797294e-12,3.18058378426715e-10,6.16175554344514e-05,0.000141209549953111,0.851848936507055
"AT2G44300","AT2G44300",2,4722,"NSS",0.826369125394037,0.672829877424496,0.709287422808703,0.738972026735767,0.996173266620463,4.03207976926366e-13,1.9484454401043e-09,4.66235181875884e-10,6.8685311741482e-11,2.93393127740933e-18
"AT2G44340","VQ18",1,3396,"NSS",0.401651928754014,0.0616682629289745,0.396421109877974,0.680947607669226,-0.346654294700516,0.0516736526474178,0.460886346471491,0.0583854477380113,0.00266345939344869,0.8098277544339
"AT2G44370","AT2G44370",3,490,"NSS",-0.108109755838932,-0.393343594182739,-1.1479622997613,-0.415956272415335,-3.48819374215518,0.154489572633308,0.00420063473961956,2.26470339325751e-11,0.00346420107125017,3.26149975336079e-61
"AT2G44380","AT2G44380",4,2264,"NSS",-0.79226267702022,-0.804479776585373,-1.51528757963104,-0.534994491256829,-1.65806833827158,2.50766642624634e-07,1.28472976684197e-07,5.41077389178209e-19,0.000158214268271952,1.41284465203161e-21
"AT2G44390","AT2G44390",3,207,"NSS",0.102901087408077,0.243116939737019,-0.450514113342771,-0.590945766854382,-1.25944711836923,0.610049722538977,0.839777749555345,0.0662354474023527,0.0186095456616415,0.000372181481945755
"AT2G44450","BGLU15",1,2702,"NSS",0.7675422832857,0.798166450025894,0.498619770123154,0.276513814464088,0.39941502504281,4.26180503843034e-25,6.25398491913945e-28,4.98154121428408e-11,0.000409077114206328,9.19758177510736e-08
"AT2G44480","BGLU17",2,5067,"NSS",1.25788712964894,1.38419875271429,1.20920251063396,1.13996764022869,1.82671827024349,1.24944672328733e-26,4.13414048694897e-32,1.08737201636913e-24,6.86825352123559e-23,3.6545738463715e-51
"AT2G44500","OFUT20",4,2325,"NSS",-0.877693741407017,-0.621748774968002,-0.714311460041341,-0.80312082618498,-0.194211770102934,1.82367569969194e-14,2.75825208724904e-08,4.25865681087415e-10,1.63499649251044e-12,0.0597192310508843
"AT2G44670","FLZ3",1,3353,"NSS",0.148463095993052,0.0252530119962433,0.338312224578386,0.525136504547809,1.04766314088885,0.243774703913702,0.71845381458793,0.0124053225540885,9.84108081645892e-05,2.08124095425542e-15
"AT2G44690","ARAC9",3,17,"NSS",-0.0354918517659906,-0.39837317180544,-0.0645749735292691,-0.623214920713658,-0.368691189273061,0.63778564809218,0.0286234529169475,0.576560077678378,0.00108945535754055,0.0487174932987629
"AT2G44790","UCC2",3,1016,"NSS",-0.560295944114927,-0.433266462887177,-0.411333570401583,-0.190809229280452,-1.16199896673124,1.25968451638933e-05,0.000744990459601087,0.00139165826116548,0.146137902330677,2.16718258261956e-19
"AT2G44840","ERF13",3,196,"NSS",0.208560815021957,0.0260828471021644,-0.151427261920664,-0.602896540207325,-0.713373271377401,0.729429528537479,0.507958610477608,0.301988024429416,0.0113793116947049,0.0383885442611317
"AT2G44880","AT2G44880",3,1070,"NSS",-0.506968409823501,-0.319635507477329,-0.415013922061555,-0.171380176413937,-0.3426436274528,0.0163157832599794,0.0944622118354078,0.0513682030631852,0.329522816046578,0.091177201891425
"AT2G44910","ATHB-4",1,3882,"NSS",0.11425959647064,0.509685678458625,0.289130175724551,0.522785283182965,0.576617358363076,0.14071633947858,0.00752195536592864,0.0537085188969287,0.00759658197414636,0.0059310953700006
"AT2G45040","4MMP",3,1175,"NSS",-0.578880464831706,-0.500442989481472,-0.619833949123465,-0.00546922064859222,-0.74963429607998,0.00512798196213054,0.00938722805555046,0.00415345572352785,0.595847445567,0.000661452245115621
"AT2G45050","GATA2",3,675,"NSS",-0.605590680046149,-0.493423789985629,-0.606730539386805,-0.564957044653949,-0.628883803067051,1.47821770765979e-08,2.39291591810632e-06,1.97993290523497e-08,1.13477669686198e-07,2.80187116049265e-09
"AT2G45080","CYCU2-1/CYCP3;1",4,2004,"NSS",-0.567207605297874,-0.583429631077901,-1.31400777261976,-0.404459472957614,-0.895540430288681,0.000114516938703738,3.06403946582786e-05,1.26824680579578e-13,0.00360181794953302,1.06593686060536e-08
"AT2G45170","ATG8E",4,2069,"NSS",-0.906166483802839,-0.454600198446078,-0.624348457907627,-0.292118908682514,-0.258085784862844,1.5594835846138e-10,0.000988605979249049,8.94909641704571e-06,0.0357850753925093,0.0522750846937975
"AT2G45180","AT2G45180",3,944,"NSS",-0.538112391960876,-0.0690330208865508,-0.212011015961642,0.33530481704498,-0.0378314949555523,7.7696903584093e-05,0.687705124995143,0.171755742339446,0.0289602708940643,0.827829289283289
"AT2G45220","PME17",3,1159,"NSS",-0.639924161557687,-0.277017976801614,-0.413644987691847,-0.0393878849574879,-0.420125427901857,0.000463248887742651,0.118729214811055,0.0231414128824328,0.685323651187931,0.0219690651201674
"AT2G45360","AT2G45360",2,4834,"NSS",0.888170618100977,0.80939329243223,0.973741259404751,0.622756244231469,-0.388691206796447,1.75368300593067e-08,1.33571688051232e-07,1.13322684823497e-09,3.51646544644064e-05,0.549128898935067
"AT2G45400","BEN1",3,1356,"NSS",-0.24735122899658,-0.232235008802867,-0.691582510406675,-0.382069238889771,-0.790051813912851,0.0334085366374931,0.046136877218296,4.94042574324299e-09,0.00131815617681296,1.03318178893059e-11
"AT2G45470","AGP8/FLA8",4,1932,"NSS",-0.861857236638604,-0.776710626352871,-0.606007298905388,-0.392662134350874,-0.433950824380857,1.11746659253255e-20,1.54453331372327e-17,6.18722468696207e-11,2.41385630211397e-05,1.84888406581299e-06
"AT2G45510","CYP704A2",1,3119,"NSS",0.439690225867384,0.574526438748162,0.502967902149083,0.506819219151731,0.182685840742573,2.52439861657878e-08,6.76582545094816e-14,2.14244315649954e-10,9.7744835123094e-11,0.024551576123333
"AT2G45550","CYP76C4",3,948,"NSS",-0.542008936346956,-0.0545325029268434,-0.021382047187964,0.14934898324233,-1.42484231256957,0.0270550035518578,0.298975327120906,0.361383748270232,0.620393348288449,0.000131964815393901
"AT2G45560","CYP76C1",3,34,"NSS",-0.345039510196158,-0.555408960568106,-0.105537878371553,-0.748684784492333,-0.857318568643593,0.0357866293553832,0.00162936353269383,0.324627688013223,8.11160102385898e-05,1.22456388932774e-05
"AT2G45660","SOC1/AGL20",1,3034,"NSS",0.566640510568715,0.535056342119447,0.196459544448286,0.621428357584762,1.35234615721787,5.93037379067448e-05,0.000114829045928927,0.106240904925822,1.25448418672945e-05,3.44459248724092e-20
"AT2G45760","BAP2",1,3378,"NSS",1.01925680935036,-0.485758550249065,0.459612980027558,0.435848696057656,1.10678913063067,5.43434506574405e-06,0.690633609879793,0.0180593506221761,0.021333568583109,1.46281949460723e-06
"AT2G45890","ROPGEF4",3,1299,"NSS",-0.184809612756792,-0.0929138752319563,-0.538715051352004,-0.177806878315048,-0.495635719296651,0.182156647568433,0.487147513610276,0.000112806788244845,0.23333989623618,0.000251084120700365
