"Cluster","GeneID","GeneName","Order","Na_REG","NaCl (130mM)","NaNO3 (130mM)","KCl (130mM)","Sorbitol (260mM)","ABA (25uM)","NaCl (130mM)_padj","NaNO3 (130mM)_padj","KCl (130mM)_padj","Sorbitol (260mM)_padj","ABA (25uM)_padj","Cluster_order","Name"
1,"AT1G80300","AATP1/NTT1",6771,"NSS",0.300204237639256,0.129230251101596,0.179439241743082,0.545586899619447,0.594424388259104,5.09037110764852e-06,0.0568423705589087,0.00726389872889568,1.42705182940754e-17,6.0950017818911e-21,"6","VI"
1,"AT1G44414","AT1G44414",5454,"UP",0.796784271997207,0.40606311445861,0.171701357266185,0.333171742908101,0.118002838408135,0.00977967994589982,0.0461701077907676,0.101531771407758,0.0664007019380217,0.130897641811579,"6","VI"
1,"AT1G01610","GPAT4",5500,"NSS",0.47968216306336,0.522533934872219,0.233644986601378,0.0882644168046985,0.652450255430557,1.48744992019956e-05,1.66667469893873e-06,0.0354169358999959,0.446414823309038,1.67574235943747e-09,"6","VI"
1,"AT1G01620","PIP1-3/PIP1C",6154,"NSS",0.0145504430548242,0.344738096926049,0.648461560613495,0.333972721606056,1.24171437212984,0.794260226369804,0.00885012274275892,9.89307521449149e-07,0.0141287682134348,4.42418170050581e-21,"6","VI"
1,"AT1G01650","SPPL4",5333,"NSS",0.610398550733802,0.797351412996948,0.302994911815402,0.203901898183569,0.523537392787624,4.8585124168319e-15,6.36739023279635e-25,0.000140802013398979,0.0142874264719528,2.03220312364941e-11,"6","VI"
1,"AT3G27200","AT3G27200",6698,"NSS",0.410783029946952,0.434027617194708,0.439182956227516,0.525088163472555,0.885400847236054,6.30653689090115e-05,1.97146626142766e-05,1.51439763156502e-05,3.09068183113469e-07,7.17869283218258e-19,"6","VI"
1,"AT1G44970","PER9",5925,"NSS",0.531980951009056,0.501008458231084,0.328760940375709,0.308715650771527,-0.588446166283396,4.68200944980201e-05,0.000111399849094872,0.0120520738137614,0.0230560878744933,7.0799062762951e-05,"6","VI"
1,"AT1G45010","AT1G45010",6866,"NSS",0.282511951325101,0.00467095366218309,0.456565699660238,0.612679874671189,0.382105882899942,0.181589904164756,0.464246087938008,0.0728436895221932,0.0325947960465154,0.119483912520971,"6","VI"
1,"AT1G70640","AT1G70640",5266,"NSS",0.888350121314346,0.914087233570315,-0.14173593991283,0.440575236484724,0.584642077465511,0.000321903645727667,0.00022119671791568,0.778022559692129,0.0438013227339398,0.0123029230585996,"6","VI"
1,"AT5G47330","AT5G47330",6578,"NSS",0.972220467570028,-0.0085687281837307,0.25869430651622,1.05244342613364,0.909597719527606,0.000201260323627756,0.0140752667215574,0.00461716202452821,0.000124261491025129,0.000320303647673202,"6","VI"
1,"AT2G21500","AT2G21500",5396,"NSS",0.758317574115031,0.937004565993939,0.379966053556875,0.405977950951622,0.00772991648101784,8.5757682653406e-11,8.93653139441661e-16,0.001219407875873,0.000789101071961794,0.780486437707183,"6","VI"
1,"AT5G47390","KUA1",6320,"NSS",0.287897760049827,0.631617638255916,0.624895915600522,0.462467975060848,0.877080918923479,0.0156056629576869,7.62006514021951e-08,9.74040296381249e-08,0.000116798652129682,5.7120283064825e-14,"6","VI"
1,"AT5G47450","TIP2-3/ATTIP2;3",6606,"NSS",-0.575156470448998,-0.143585539256222,0.0450235993614701,0.654167875362368,3.27665456759742,0.000816509813885173,0.552268223716564,0.661149530559989,7.36826528956631e-06,4.80017260497187e-121,"6","VI"
1,"AT1G46768","RAP2-1/RAP2.1",5710,"NSS",0.0592345800099126,0.581246174542851,0.186631949019043,0.241898487291502,1.80738619439008,0.575112554200087,0.00401039393350889,0.262262217644878,0.199164606543684,1.95479551689771e-18,"6","VI"
1,"AT3G06100","NIP7-1/NLM6",6630,"NSS",-0.0149462755862131,0.575783196385396,-0.0109310387741014,0.373618908990795,-0.450313474236595,0.217591583420049,0.0340566634684876,0.194671412076787,0.0590242970793971,0.499817890306666,"6","VI"
1,"AT1G12130","AT1G12130",6571,"NSS",0.61344598276638,0.155351354417909,0.394344077805834,0.596892592040278,0.817897714815621,0.0118463734364995,0.0981997558803545,0.0324533148572743,0.0131417896106623,0.00450487567731906,"6","VI"
1,"AT1G47270","TULP6/TLP6/ATTLP6",6302,"NSS",0.436951240499231,0.420253133927345,0.738465198492783,0.391336200192758,0.63425954183322,0.00317743178538645,0.00399229276427107,5.15318731755382e-07,0.00892303401704255,1.71809760492604e-05,"6","VI"
1,"AT2G01175","AT2G01175",5489,"NSS",0.447623178804835,0.508590063296532,0.0944607443682063,0.304623948844264,0.569006319953065,0.0635279781034898,0.0363941788508198,0.470258563099929,0.18097186748932,0.0237919570939094,"6","VI"
1,"AT2G42450","AT2G42450",5949,"NSS",0.432921652625005,0.626587945907424,0.430286351651877,0.202625486517225,0.131394206624558,0.000259505162066596,7.69162645320087e-08,0.000235290765494811,0.106181796543311,0.268415810112054,"6","VI"
1,"AT1G02305","CATHB2",6280,"NSS",0.285034833736209,0.368974620347184,0.556641458516334,0.379537424002429,0.802137664789562,0.0190469243438452,0.00185665993388035,2.75629498354432e-06,0.00184788098406798,1.02430617135276e-11,"6","VI"
1,"AT4G24590","AT4G24590",6234,"NSS",0.356635005882823,0.473626616144727,0.608098429697179,0.408485113145994,1.36443513836034,0.000542951913812934,3.17950959303255e-06,1.89858556736827e-09,8.37330456269837e-05,5.03836840996384e-43,"6","VI"
1,"AT4G14930","AT4G14930",6070,"NSS",0.443299345558455,0.809411690674204,0.331014246489199,0.425801188289013,0.756454892067516,0.00707934189542248,1.09800825350402e-06,0.035949868843231,0.0102111888863802,5.37038726689607e-06,"6","VI"
1,"AT2G01300","AT2G01300",5263,"NSS",0.52902558627262,0.904152386771907,-0.0229486995643174,0.625090974994351,0.995075408344848,0.0119322862775824,6.6688506175648e-05,0.568035103466818,0.00437338398116165,1.80048465647333e-05,"6","VI"
1,"AT2G01340","AT17.1",5527,"NSS",0.267678396271261,0.582102285755332,-0.100315599225975,0.17192980296279,-0.675376011694697,0.108735438155937,0.000164644087069922,0.651782307435585,0.330780987993519,0.000144165355562384,"6","VI"
1,"AT2G01420","PIN4",6875,"NSS",0.183236270054092,-0.043876845186467,0.230599994150759,0.545742059453645,0.422828063496795,0.0976796109819333,0.813997119920078,0.0300838284999998,1.60218642290924e-07,4.38294596377105e-05,"6","VI"
1,"AT1G47610","AT1G47610",6519,"NSS",0.36706822988507,-0.47649329150664,0.0565099646426423,0.786873010198664,0.988637716980271,0.154409911349624,0.503283984552745,0.551125885380497,0.00712148634978707,0.00117238848682563,"6","VI"
1,"AT2G01440","RECG",6326,"NSS",0.459543006927487,0.567936512525126,0.682561573317111,0.291943584971204,0.168098866488151,2.99154612618769e-10,6.0628777755062e-15,1.00352161561424e-21,0.000142482413060075,0.028906416542306,"6","VI"
1,"AT3G52870","IQM3",5340,"NSS",0.685190573347528,0.724411439339471,0.19400466123994,0.28687693772069,-0.0298474078308258,1.39667756689019e-08,1.51985563493877e-09,0.106122502145218,0.0217006335407259,0.981997193644801,"6","VI"
1,"AT1G47690","AT1G47690",5374,"NSS",0.751317507803667,0.373135608507791,0.399518546397937,0.256528068401728,-0.124390276892057,0.0105196155730347,0.0718308175041907,0.0606689248948537,0.127939202244475,0.404652520973234,"6","VI"
1,"AT1G02460","AT1G02460",5488,"UP",0.487572207373676,0.52557599687978,0.152033028202102,0.273347328339007,-0.581979595296723,0.0217915531576099,0.0121596945555013,0.419062373051661,0.202730760494568,0.039429890911986,"6","VI"
1,"AT1G02475","AT1G02475",5494,"UP",0.338068470024483,0.619824551404505,0.182024039758501,0.227212737390675,0.207723162942085,0.0152211482987567,4.4847994608389e-06,0.181327064289238,0.115986846144225,0.134360927443508,"6","VI"
1,"AT5G05550","AT5G05550",6283,"NSS",0.292179220387478,0.465759411094031,0.526822739667523,0.23530040586359,0.167351338517026,0.033887733773324,0.000521241865037288,7.87423986824437e-05,0.0949120711131473,0.210036106297992,"6","VI"
1,"AT3G28180","CSLC4/ATCSLC04",5918,"NSS",0.495560800915348,0.642928688417053,0.36488241875872,0.288869589169602,-0.0434758910659986,0.000417724576801985,3.20787658725136e-06,0.00834565109498749,0.0433841414368842,0.959114971080057,"6","VI"
1,"AT2G01620","SKIP28/MEE11",6130,"NSS",0.256861841446388,0.344301638456176,0.529812383167091,0.297907603318179,0.244710661543356,0.13763381122728,0.044205830320744,0.00201984494786723,0.0925439576304782,0.147379726254137,"6","VI"
1,"AT2G42850","CYP718",5448,"NSS",0.683961971029536,0.848941304526668,0.449014135165943,0.404507424652213,-0.272196880700219,4.80123854055825e-05,4.12326120117957e-07,0.00613880126003667,0.0161417083189967,0.364107172144368,"6","VI"
1,"AT1G02640","BXL2",6449,"NSS",-0.629881192767007,0.329144012045613,0.261396516129222,-0.187651351200099,1.44497594488906,0.0170775658148803,0.185073826835766,0.293838816631354,0.578694368315644,7.29202669577307e-10,"6","VI"
1,"AT1G02650","AT1G02650",6988,"NSS",0.255560203797882,0.266087762474131,0.795746680904353,0.649466478222904,0.601108712148964,0.137933237487306,0.122292421560659,0.00191117886214075,0.00896868216469854,0.0144709807861795,"6","VI"
1,"AT2G42975","AT2G42975",5428,"NSS",0.688954596927159,0.776841359351012,0.54489512615275,0.372926743178816,1.08952829856125,0.000602291759561589,0.000131038787602778,0.00427844339276438,0.0408498712396441,2.74665919984906e-07,"6","VI"
1,"AT3G28430","TT9",6705,"NSS",0.330822557888724,0.412766815466418,0.442461499290518,0.525005750515744,1.22503390324518,0.000481111969682691,9.6956035567486e-06,1.98843010595556e-06,2.1526881409811e-08,9.15880923157285e-42,"6","VI"
1,"AT2G43000","JUB1/NAC042",5617,"NSS",0.504798826204827,0.703307168434109,0.207728729085512,-0.236564907380915,-2.84666018330085,0.125196362966826,0.0211924456659641,0.589568844544233,0.46750364531771,1.52775668667504e-08,"6","VI"
1,"AT2G01770","VIT1",6531,"NSS",-0.542976553474181,-1.14409441599015,-0.889712592325751,0.882393854977381,0.940443671783953,0.122200258337103,0.00287385771057975,0.0265704916926294,0.490667268530517,0.615470647990266,"6","VI"
1,"AT5G48090","ELP1",5785,"NSS",0.30002898023161,0.482266778028171,0.540268408197185,0.0770987253883854,0.0294996021515484,0.130205403934141,0.0154713615753551,0.00600743368579692,0.617687369106428,0.731128718796131,"6","VI"
1,"AT1G13190","AT1G13190",5753,"NSS",0.292012536399107,0.539241105997848,0.464578207135104,0.22485024996188,0.433829053351436,0.00311771666161459,1.59057015922148e-08,1.24458861333427e-06,0.0266364222106508,5.80495753103857e-06,"6","VI"
1,"AT5G48160","OBE2",6298,"NSS",0.290528869697259,0.4950281286655,0.568438323190212,0.28744283715066,0.346739438333597,0.0012372243130845,1.35198409758323e-08,6.31989618383279e-11,0.00156832778804495,7.4971434289635e-05,"6","VI"
1,"AT2G43120","AT2G43120",6550,"NSS",0.197796798045867,0.569157749092998,-0.34544912220741,2.20102434990733,0.0401960241302214,0.151481390700359,0.000214249806908636,0.182534324164481,4.12508249250773e-44,0.545080366272323,"6","VI"
